CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Email
720463833,Existing Customer,42,1,5,5,2,2,0,36,1,1,2,6618.0,1738,4880.0,0.72,5022,76,0.854,0.263,0,customer_720463833@example.com
712747758,Attrited Customer,50,0,4,5,2,4,0,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0,1,customer_712747758@example.com
771067308,Existing Customer,38,0,3,3,2,1,0,25,1,1,2,3040.0,1908,1132.0,0.758,5616,73,0.659,0.628,0,customer_771067308@example.com
750995508,Attrited Customer,41,1,3,6,2,2,0,32,1,3,3,4697.0,1046,3651.0,0.313,1679,29,0.318,0.223,1,customer_750995508@example.com
716171358,Existing Customer,51,1,4,0,1,1,0,36,2,3,1,4436.0,2222,2214.0,0.731,4460,85,0.771,0.501,0,customer_716171358@example.com
794637333,Existing Customer,44,0,2,2,0,4,3,25,2,2,2,13138.0,0,13138.0,0.546,3881,77,0.791,0.0,0,customer_794637333@example.com
718437033,Attrited Customer,46,1,2,5,3,2,0,30,4,3,2,1438.3,681,757.3,0.731,2527,38,0.583,0.473,1,customer_718437033@example.com
718492908,Existing Customer,38,0,3,0,1,4,0,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471,0,customer_718492908@example.com
716033508,Existing Customer,46,1,2,2,2,2,0,34,1,3,2,6272.0,1434,4838.0,1.172,4514,66,1.2,0.229,0,customer_716033508@example.com
717603858,Existing Customer,54,1,3,0,2,1,0,42,1,2,1,5608.0,1775,3833.0,0.522,4325,77,0.75,0.317,0,customer_717603858@example.com
714741933,Existing Customer,42,1,4,6,1,2,0,32,1,1,2,9906.0,1759,8147.0,0.785,4033,76,1.0,0.178,0,customer_714741933@example.com
716558283,Existing Customer,30,0,0,2,1,4,0,36,2,2,2,1621.0,1046,575.0,0.729,5247,84,0.615,0.645,0,customer_716558283@example.com
719022558,Existing Customer,49,0,4,5,1,4,0,38,1,3,3,2305.0,1173,1132.0,0.818,5106,74,0.762,0.509,0,customer_719022558@example.com
717334233,Existing Customer,54,0,1,5,2,1,0,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.881,0.264,0,customer_717334233@example.com
709222008,Attrited Customer,41,1,3,6,2,3,0,32,1,3,4,4742.0,2221,2521.0,0.464,2422,41,0.464,0.468,1,customer_709222008@example.com
719192808,Existing Customer,51,1,4,2,2,0,0,36,2,1,1,3168.0,2147,1021.0,0.663,4674,71,0.821,0.678,0,customer_719192808@example.com
719281533,Existing Customer,37,0,3,0,1,4,0,27,2,1,3,2939.0,1388,1551.0,0.69,5076,84,0.826,0.472,0,customer_719281533@example.com
710877108,Existing Customer,44,0,1,3,0,4,0,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473,0,customer_710877108@example.com
714155283,Existing Customer,46,0,2,6,1,5,0,36,2,3,0,6990.0,876,6114.0,0.752,4861,77,0.638,0.125,0,customer_714155283@example.com
771214083,Existing Customer,45,1,2,3,3,2,0,32,1,2,3,1870.0,0,1870.0,0.761,4891,65,0.806,0.0,0,customer_771214083@example.com
770581983,Existing Customer,55,0,4,2,1,1,0,41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0.0,0,customer_770581983@example.com
718742808,Attrited Customer,55,0,1,3,1,1,0,46,2,4,3,4629.0,710,3919.0,0.788,2877,49,0.581,0.153,1,customer_718742808@example.com
710257683,Existing Customer,50,1,3,2,2,0,0,33,1,2,2,34516.0,1134,33382.0,0.585,4520,73,0.659,0.033,0,customer_710257683@example.com
721426383,Attrited Customer,36,0,3,6,2,4,0,36,4,3,0,1558.0,261,1297.0,0.775,2424,40,0.6,0.168,1,customer_721426383@example.com
721041483,Attrited Customer,45,1,4,1,1,2,0,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192,1,customer_721041483@example.com
719922558,Existing Customer,45,0,5,6,0,1,0,33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0.0,0,customer_719922558@example.com
715072533,Existing Customer,41,0,3,6,3,1,0,36,2,6,2,4451.0,0,4451.0,0.726,4456,75,0.974,0.0,0,customer_715072533@example.com
716214108,Existing Customer,44,1,4,5,2,2,0,36,1,2,1,6426.0,0,6426.0,0.592,4892,80,0.818,0.0,0,customer_716214108@example.com
772216833,Existing Customer,47,0,5,2,2,4,0,36,1,2,1,2761.0,1950,811.0,0.582,4510,88,0.66,0.706,0,customer_772216833@example.com
708553008,Existing Customer,38,0,1,3,2,1,0,36,1,2,3,2148.0,1103,1045.0,0.602,4711,64,0.882,0.514,0,customer_708553008@example.com
778880358,Existing Customer,49,0,4,2,0,1,0,30,1,3,3,2485.0,1648,837.0,0.595,4208,71,0.919,0.663,0,customer_778880358@example.com
720258183,Existing Customer,39,0,4,2,2,1,0,25,2,3,3,3394.0,2517,877.0,0.689,5421,75,0.829,0.742,0,customer_720258183@example.com
720689583,Existing Customer,50,0,3,3,1,1,0,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519,0,customer_720689583@example.com
758168133,Existing Customer,50,0,0,3,1,1,0,43,2,3,1,4154.0,1060,3094.0,0.544,4325,86,0.72,0.255,0,customer_758168133@example.com
716322783,Existing Customer,47,0,3,6,1,4,0,37,2,2,2,2154.0,1628,526.0,0.665,4538,74,0.762,0.756,0,customer_716322783@example.com
711118083,Existing Customer,54,0,4,2,0,4,0,43,1,2,1,2506.0,1784,722.0,0.729,4504,80,1.051,0.712,0,customer_711118083@example.com
709591533,Existing Customer,46,0,3,0,0,4,0,38,1,1,3,1774.0,1115,659.0,0.686,3474,60,0.667,0.629,0,customer_709591533@example.com
794556333,Existing Customer,43,0,2,6,2,5,0,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516,0,customer_794556333@example.com
771630783,Existing Customer,42,0,3,3,1,5,0,30,1,1,2,1821.0,935,886.0,0.781,4786,87,0.776,0.513,0,customer_771630783@example.com
708672708,Existing Customer,49,1,4,3,3,3,0,31,2,3,3,34516.0,2517,31999.0,0.71,3990,65,1.031,0.073,0,customer_708672708@example.com
715590258,Existing Customer,45,0,4,5,2,1,0,36,1,1,3,3918.0,2070,1848.0,0.76,4700,69,0.643,0.528,0,customer_715590258@example.com
714241083,Existing Customer,49,0,1,2,1,5,0,39,1,1,3,5455.0,2091,3364.0,0.748,4349,58,0.812,0.383,0,customer_714241083@example.com
708416433,Attrited Customer,41,0,1,3,2,4,0,36,4,3,2,2372.0,0,2372.0,0.597,2499,41,0.464,0.0,1,customer_708416433@example.com
779183958,Attrited Customer,45,0,2,2,2,4,0,33,1,3,4,1492.0,0,1492.0,0.502,2469,38,0.267,0.0,1,customer_779183958@example.com
709061658,Existing Customer,44,0,1,2,2,4,0,31,2,2,3,1550.0,716,834.0,0.749,4534,87,0.977,0.462,0,customer_709061658@example.com
717384183,Existing Customer,58,0,3,2,2,4,0,53,1,3,1,2669.0,2048,621.0,0.725,4863,79,1.135,0.767,0,customer_717384183@example.com
778921908,Existing Customer,42,1,4,0,2,2,0,23,2,3,1,3311.0,841,2470.0,0.7,4559,80,0.905,0.254,0,customer_778921908@example.com
714745608,Existing Customer,51,0,4,3,2,4,0,33,2,4,3,3068.0,2071,997.0,0.854,5524,71,0.972,0.675,0,customer_714745608@example.com
709200633,Existing Customer,55,0,1,2,2,5,0,49,1,4,3,2721.0,0,2721.0,0.508,5443,73,0.973,0.0,0,customer_709200633@example.com
714714558,Existing Customer,37,0,2,5,2,1,0,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825,0,customer_714714558@example.com
801363633,Existing Customer,60,0,2,2,1,5,0,54,1,2,2,3356.0,1664,1692.0,0.862,5200,81,0.929,0.496,0,customer_801363633@example.com
778847808,Existing Customer,42,0,4,2,1,1,0,23,1,2,3,2647.0,1245,1402.0,0.712,4911,82,0.864,0.47,0,customer_778847808@example.com
713015433,Existing Customer,50,0,4,6,1,4,0,36,2,4,3,2407.0,1102,1305.0,0.736,4543,71,0.775,0.458,0,customer_713015433@example.com
711666708,Attrited Customer,52,0,2,3,1,5,0,39,1,3,4,2233.0,1790,443.0,0.798,2888,50,0.562,0.802,1,customer_711666708@example.com
809631483,Existing Customer,42,1,3,4,3,3,0,37,1,1,3,32106.0,0,32106.0,0.678,4452,83,0.729,0.0,0,customer_809631483@example.com
808967883,Existing Customer,48,0,4,6,1,4,0,43,1,1,0,2089.0,1262,827.0,0.886,5069,76,1.111,0.604,0,customer_808967883@example.com
710532258,Existing Customer,48,0,3,3,0,4,0,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684,0,customer_710532258@example.com
812235108,Existing Customer,44,0,2,2,3,4,0,39,2,3,3,4057.0,755,3302.0,0.873,4301,58,1.417,0.186,0,customer_812235108@example.com
817293258,Existing Customer,44,0,4,0,1,1,0,27,1,1,2,3183.0,2517,666.0,0.726,4017,63,0.853,0.791,0,customer_817293258@example.com
714695883,Existing Customer,45,0,5,5,3,4,0,36,1,2,3,2699.0,1583,1116.0,0.648,4071,75,0.829,0.587,0,customer_714695883@example.com
738062658,Existing Customer,57,1,3,2,2,3,0,50,2,3,3,17096.0,1762,15334.0,0.409,4231,62,0.55,0.103,0,customer_738062658@example.com
709518858,Existing Customer,50,0,2,2,1,4,0,38,1,1,1,2897.0,0,2897.0,0.7,4891,87,0.776,0.0,0,customer_709518858@example.com
819634233,Attrited Customer,46,0,2,2,3,4,0,40,5,2,2,6568.0,0,6568.0,0.101,1507,33,0.222,0.0,1,customer_819634233@example.com
711272058,Existing Customer,40,0,4,2,1,5,0,28,1,3,3,1622.0,972,650.0,0.866,4216,71,1.367,0.599,0,customer_711272058@example.com
716262708,Existing Customer,51,0,2,0,2,4,0,36,1,3,2,1438.3,718,720.3,0.571,4447,71,0.821,0.499,0,customer_716262708@example.com
708928008,Existing Customer,34,0,2,3,2,1,0,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0,0,customer_708928008@example.com
765755283,Existing Customer,48,0,2,2,1,5,0,41,1,1,3,7884.0,745,7139.0,0.714,4588,74,0.762,0.094,0,customer_765755283@example.com
711922158,Existing Customer,57,0,2,2,1,4,0,45,1,3,3,1860.0,0,1860.0,0.778,5109,62,0.722,0.0,0,customer_711922158@example.com
773177358,Existing Customer,48,0,3,2,1,5,0,41,1,2,2,8074.0,2426,5648.0,0.72,5372,93,0.788,0.3,0,customer_773177358@example.com
779638983,Existing Customer,47,0,4,2,1,4,0,30,2,3,3,2124.0,1573,551.0,0.728,4592,83,0.804,0.741,0,customer_779638983@example.com
708723858,Existing Customer,48,0,4,2,2,4,0,37,1,1,3,3413.0,1715,1698.0,0.812,3843,67,0.634,0.502,0,customer_708723858@example.com
712184133,Existing Customer,41,0,5,2,1,4,0,24,2,3,3,2178.0,1408,770.0,0.635,5089,80,0.455,0.646,0,customer_712184133@example.com
709948233,Existing Customer,47,0,3,5,2,5,0,35,1,4,3,2446.0,1899,547.0,0.714,5347,87,0.74,0.776,0,customer_709948233@example.com
709415583,Existing Customer,37,0,2,6,2,4,0,21,1,1,1,3967.0,1476,2491.0,0.626,4490,66,0.833,0.372,0,customer_709415583@example.com
714005508,Existing Customer,45,0,4,2,1,5,0,36,2,2,2,4146.0,2027,2119.0,0.74,4323,64,0.684,0.489,0,customer_714005508@example.com
712407033,Existing Customer,26,0,0,5,3,5,3,13,1,2,3,34516.0,2403,32113.0,0.623,4174,59,0.735,0.07,0,customer_712407033@example.com
716333283,Existing Customer,58,0,0,6,3,4,0,52,1,2,2,1869.0,1255,614.0,0.847,5269,80,0.633,0.671,0,customer_716333283@example.com
715534083,Existing Customer,46,0,2,0,2,5,0,33,2,3,1,2168.0,1334,834.0,0.622,4043,73,0.738,0.615,0,customer_715534083@example.com
789492558,Existing Customer,49,0,2,0,1,4,0,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609,0,customer_789492558@example.com
770929383,Existing Customer,41,1,2,2,2,2,0,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136,0,customer_770929383@example.com
708890133,Existing Customer,46,0,4,0,1,5,0,35,2,2,2,1438.3,0,1438.3,0.802,4659,74,1.114,0.0,0,customer_708890133@example.com
788595183,Existing Customer,42,1,2,2,2,1,0,36,1,1,3,1438.3,686,752.3,0.68,3499,80,0.86,0.477,0,customer_788595183@example.com
713167383,Existing Customer,57,0,3,3,2,4,0,46,1,2,2,2298.0,1540,758.0,0.708,5154,81,0.976,0.67,0,customer_713167383@example.com
717704433,Existing Customer,48,0,4,6,2,5,0,37,1,2,1,3829.0,836,2993.0,0.731,4313,85,0.545,0.218,0,customer_717704433@example.com
718590183,Existing Customer,58,0,3,1,1,4,0,47,1,3,3,1517.0,920,597.0,0.825,5067,69,0.865,0.606,0,customer_718590183@example.com
719019483,Existing Customer,46,0,2,0,3,4,3,36,2,3,1,13427.0,1507,11920.0,0.84,4266,63,0.75,0.112,0,customer_719019483@example.com
710401458,Existing Customer,53,1,3,6,1,3,0,40,2,2,3,16747.0,0,16747.0,0.801,4350,76,0.767,0.0,0,customer_710401458@example.com
720783558,Existing Customer,58,0,1,2,1,5,0,48,2,3,1,9926.0,2216,7710.0,0.524,4937,73,0.553,0.223,0,customer_720783558@example.com
772364358,Existing Customer,54,0,2,3,3,4,0,44,1,1,1,2691.0,811,1880.0,0.767,4413,80,0.633,0.301,0,customer_772364358@example.com
719868183,Attrited Customer,42,0,3,3,1,1,0,30,5,3,2,1456.0,0,1456.0,0.694,2843,42,0.5,0.0,1,customer_719868183@example.com
709388058,Existing Customer,43,0,4,2,2,4,0,34,2,3,2,2005.0,1263,742.0,0.657,4906,80,0.818,0.63,0,customer_709388058@example.com
717004533,Existing Customer,35,0,3,3,1,4,0,36,2,3,0,4790.0,1189,3601.0,0.698,4544,81,0.929,0.248,0,customer_717004533@example.com
714969183,Existing Customer,46,0,2,6,1,4,0,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525,0,customer_714969183@example.com
720837708,Existing Customer,42,0,3,0,3,4,0,28,1,2,3,5471.0,2517,2954.0,0.493,5103,94,0.679,0.46,0,customer_720837708@example.com
759947433,Existing Customer,53,1,3,2,1,0,0,46,1,2,2,13670.0,0,13670.0,0.819,4812,81,0.653,0.0,0,customer_759947433@example.com
767404083,Attrited Customer,52,1,2,2,2,2,0,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,1,customer_767404083@example.com
781926633,Existing Customer,48,1,2,5,1,1,0,42,1,3,3,3202.0,2517,685.0,0.597,4675,88,0.692,0.786,0,customer_781926633@example.com
772127508,Attrited Customer,31,0,1,5,1,4,0,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0,1,customer_772127508@example.com
720518283,Existing Customer,50,1,2,4,2,2,0,36,1,3,2,2296.0,1371,925.0,0.604,5483,77,0.791,0.597,0,customer_720518283@example.com
715380483,Existing Customer,54,0,5,6,2,4,0,49,2,3,2,1476.0,0,1476.0,0.699,4462,75,0.786,0.0,0,customer_715380483@example.com
789296133,Existing Customer,35,0,3,1,2,5,0,24,1,1,3,12287.0,770,11517.0,0.612,4601,65,0.757,0.063,0,customer_789296133@example.com
711029358,Existing Customer,41,0,4,6,2,4,0,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634,0,customer_711029358@example.com
712615008,Existing Customer,46,1,2,2,3,0,0,34,1,3,2,24431.0,892,23539.0,0.417,3457,66,0.571,0.037,0,customer_712615008@example.com
816826008,Existing Customer,41,1,4,6,1,4,0,36,1,1,2,1950.0,998,952.0,0.619,4630,84,0.714,0.512,0,customer_816826008@example.com
715488483,Existing Customer,49,0,4,2,1,4,0,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,0,customer_715488483@example.com
717759783,Existing Customer,47,0,4,6,2,5,0,34,1,3,2,5756.0,860,4896.0,0.708,5298,72,0.714,0.149,0,customer_717759783@example.com
796083783,Attrited Customer,55,0,2,0,2,5,0,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,1,customer_796083783@example.com
709925733,Existing Customer,32,0,0,6,2,4,0,22,1,3,2,1438.3,713,725.3,0.806,5099,80,0.951,0.496,0,customer_709925733@example.com
715309083,Existing Customer,50,0,2,2,1,4,0,36,2,3,2,1912.0,0,1912.0,0.728,4851,87,0.642,0.0,0,customer_715309083@example.com
778441533,Attrited Customer,45,0,4,3,2,5,0,26,6,2,2,4549.0,1631,2918.0,0.779,2240,34,0.478,0.359,1,customer_778441533@example.com
715891533,Existing Customer,45,0,4,2,3,4,0,33,1,2,1,1979.0,1305,674.0,0.702,5458,84,0.75,0.659,0,customer_715891533@example.com
788848458,Existing Customer,40,0,5,6,1,1,0,24,1,1,2,2803.0,1747,1056.0,0.954,5089,71,1.029,0.623,0,customer_788848458@example.com
708399858,Existing Customer,45,0,3,3,1,4,0,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.791,0.883,0,customer_708399858@example.com
711944733,Existing Customer,45,0,2,3,1,4,0,36,1,2,2,1457.0,828,629.0,0.852,5401,93,0.661,0.568,0,customer_711944733@example.com
712683633,Attrited Customer,32,0,0,6,1,4,0,36,5,3,3,1438.3,0,1438.3,0.569,2464,37,0.321,0.0,1,customer_712683633@example.com
785487783,Existing Customer,59,0,1,2,2,1,0,53,2,2,0,1980.0,1409,571.0,0.743,5350,96,0.714,0.712,0,customer_785487783@example.com
718951683,Existing Customer,48,0,2,2,1,4,0,35,2,3,1,2216.0,1262,954.0,0.497,4763,83,0.66,0.569,0,customer_718951683@example.com
718329183,Existing Customer,57,0,3,2,0,1,0,47,1,3,2,4262.0,2517,1745.0,0.682,3943,75,0.744,0.591,0,customer_718329183@example.com
788960658,Existing Customer,42,0,2,5,1,4,0,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677,0,customer_788960658@example.com
713120433,Existing Customer,55,0,2,3,1,1,0,42,2,2,3,5431.0,2007,3424.0,0.661,4569,82,0.608,0.37,0,customer_713120433@example.com
720980958,Existing Customer,43,0,5,5,1,4,0,30,1,3,2,3092.0,909,2183.0,0.832,4797,87,0.851,0.294,0,customer_720980958@example.com
709606158,Existing Customer,37,0,2,2,1,4,0,31,1,3,3,2984.0,0,2984.0,0.77,4878,86,0.87,0.0,0,customer_709606158@example.com
714168183,Existing Customer,48,0,2,5,1,5,0,38,1,3,3,2186.0,1017,1169.0,0.617,4629,77,0.791,0.465,0,customer_714168183@example.com
712524858,Existing Customer,34,1,1,2,2,4,0,28,1,6,3,2669.0,1649,1020.0,0.63,4314,74,0.609,0.618,0,customer_712524858@example.com
815072283,Existing Customer,50,0,3,2,1,4,0,45,1,3,1,1789.0,1156,633.0,0.748,5110,75,0.63,0.646,0,customer_815072283@example.com
715980258,Existing Customer,36,0,1,1,2,4,0,25,1,2,3,2835.0,2511,324.0,0.731,4811,77,0.925,0.886,0,customer_715980258@example.com
788715483,Existing Customer,44,0,5,2,2,4,0,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564,0,customer_788715483@example.com
809276808,Existing Customer,47,1,4,2,2,3,0,42,1,1,3,7299.0,0,7299.0,0.806,4678,83,0.729,0.0,0,customer_809276808@example.com
708885558,Attrited Customer,56,0,1,3,2,4,0,48,1,5,2,3556.0,0,3556.0,0.596,2220,45,0.731,0.0,1,customer_708885558@example.com
789373683,Existing Customer,45,0,3,2,1,4,0,35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.842,0.58,0,customer_789373683@example.com
714216858,Existing Customer,35,0,2,6,2,5,0,36,2,1,2,1507.0,0,1507.0,0.81,4679,85,0.771,0.0,0,customer_714216858@example.com
719150658,Attrited Customer,51,0,2,2,1,5,0,34,2,3,2,7551.0,0,7551.0,0.894,2977,46,0.394,0.0,1,customer_719150658@example.com
712302783,Existing Customer,38,0,2,5,2,4,0,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,0,customer_712302783@example.com
799717458,Existing Customer,42,0,3,6,1,4,0,36,2,3,3,2515.0,1453,1062.0,0.649,4025,74,0.805,0.578,0,customer_799717458@example.com
716354883,Attrited Customer,59,0,0,2,3,5,0,49,2,3,2,9076.0,0,9076.0,0.899,3048,53,0.656,0.0,1,customer_716354883@example.com
719601708,Existing Customer,45,1,3,0,2,2,0,35,1,1,2,10699.0,1099,9600.0,0.661,5052,61,0.694,0.103,0,customer_719601708@example.com
720150858,Attrited Customer,34,1,2,3,1,3,0,25,6,2,0,1439.0,0,1439.0,0.89,2932,44,0.913,0.0,1,customer_720150858@example.com
824915208,Existing Customer,44,0,3,1,1,5,0,40,2,1,1,7212.0,1008,6204.0,0.727,5169,82,0.745,0.14,0,customer_824915208@example.com
798777708,Existing Customer,54,0,4,3,2,1,0,48,2,4,1,3089.0,1177,1912.0,1.01,5237,75,0.829,0.381,0,customer_798777708@example.com
805229133,Existing Customer,46,1,3,6,3,3,0,41,1,2,2,11250.0,0,11250.0,0.482,4514,70,0.591,0.0,0,customer_805229133@example.com
716365233,Existing Customer,53,0,1,0,1,4,0,36,1,3,3,1665.0,964,701.0,1.049,4881,75,0.923,0.579,0,customer_716365233@example.com
796544133,Existing Customer,54,1,1,0,2,0,0,48,1,3,1,2456.0,1654,802.0,0.565,4468,84,0.75,0.673,0,customer_796544133@example.com
778143183,Existing Customer,47,1,1,2,1,2,0,40,2,2,3,11773.0,0,11773.0,0.754,5098,58,1.071,0.0,0,customer_778143183@example.com
717011958,Existing Customer,43,0,4,2,2,1,0,23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0.0,0,customer_717011958@example.com
778264008,Existing Customer,41,0,3,0,2,1,0,32,2,1,2,3104.0,1954,1150.0,0.473,4699,77,0.925,0.63,0,customer_778264008@example.com
789507408,Existing Customer,48,0,3,0,3,5,0,40,2,6,1,2337.0,0,2337.0,0.586,5203,90,0.765,0.0,0,customer_789507408@example.com
788842008,Existing Customer,50,0,3,5,1,4,0,34,2,2,2,4060.0,2336,1724.0,0.943,5173,87,0.706,0.575,0,customer_788842008@example.com
714742758,Existing Customer,42,0,4,5,2,4,0,24,2,2,2,3428.0,2209,1219.0,0.671,4751,87,0.642,0.644,0,customer_714742758@example.com
717742908,Existing Customer,44,1,3,6,1,1,0,36,1,1,1,12967.0,2517,10450.0,0.787,4520,74,0.762,0.194,0,customer_717742908@example.com
712874433,Existing Customer,45,1,3,6,2,4,0,36,2,1,0,2326.0,642,1684.0,0.814,5413,90,0.765,0.276,0,customer_712874433@example.com
711092658,Attrited Customer,39,0,3,2,1,5,0,26,2,2,3,4376.0,855,3521.0,0.839,2862,52,0.733,0.195,1,customer_711092658@example.com
720299283,Existing Customer,46,1,3,5,1,2,0,33,2,2,1,12745.0,0,12745.0,0.538,4380,80,0.739,0.0,0,customer_720299283@example.com
719237058,Existing Customer,39,1,2,1,2,2,0,36,2,2,1,1790.0,891,899.0,0.45,4498,96,0.574,0.498,0,customer_719237058@example.com
719671383,Existing Customer,40,0,3,5,3,4,0,30,2,3,2,2969.0,0,2969.0,0.74,4109,70,1.0,0.0,0,customer_719671383@example.com
788290383,Existing Customer,43,1,3,1,2,1,0,35,2,6,3,4970.0,1588,3382.0,0.669,4436,83,0.804,0.32,0,customer_788290383@example.com
779701983,Existing Customer,49,0,3,2,2,1,0,32,1,3,3,5400.0,1426,3974.0,0.595,4643,80,0.702,0.264,0,customer_779701983@example.com
779247483,Attrited Customer,46,0,1,5,3,5,0,28,5,2,6,2069.0,0,2069.0,0.656,2754,55,0.667,0.0,1,customer_779247483@example.com
767093133,Existing Customer,52,0,2,6,1,5,0,45,2,2,1,3192.0,0,3192.0,0.646,4191,80,0.739,0.0,0,customer_767093133@example.com
717979008,Existing Customer,48,0,3,6,2,4,0,37,2,2,1,2105.0,1072,1033.0,0.514,4833,81,1.077,0.509,0,customer_717979008@example.com
712132383,Existing Customer,44,1,4,0,2,3,0,34,2,2,3,1876.0,861,1015.0,0.839,5056,82,0.547,0.459,0,customer_712132383@example.com
772306383,Attrited Customer,57,0,3,6,3,4,0,43,5,3,2,1462.0,0,1462.0,0.602,2299,42,0.312,0.0,1,customer_772306383@example.com
714469008,Existing Customer,40,0,2,6,2,1,0,29,1,3,3,2351.0,1337,1014.0,0.613,5115,84,0.787,0.569,0,customer_714469008@example.com
812446158,Existing Customer,54,0,3,5,2,4,0,49,2,2,2,1719.0,0,1719.0,0.579,4869,65,0.512,0.0,0,customer_812446158@example.com
779401233,Existing Customer,47,0,4,5,2,1,0,36,1,1,0,1438.3,0,1438.3,0.61,5216,78,0.66,0.0,0,customer_779401233@example.com
784994883,Existing Customer,26,0,0,6,1,4,0,20,2,2,2,2516.0,2378,138.0,1.033,4746,75,0.875,0.945,0,customer_784994883@example.com
721080183,Existing Customer,33,0,1,2,2,1,0,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0,0,customer_721080183@example.com
712572858,Existing Customer,38,1,3,3,2,3,0,29,2,1,3,3413.0,1801,1612.0,0.88,3831,45,0.667,0.528,0,customer_712572858@example.com
719759733,Attrited Customer,59,0,0,6,2,1,0,52,2,4,3,1852.0,0,1852.0,0.902,2851,49,0.75,0.0,1,customer_719759733@example.com
780371433,Existing Customer,35,0,2,2,1,5,0,25,2,3,3,3339.0,2014,1325.0,0.688,4725,83,0.694,0.603,0,customer_780371433@example.com
822170733,Attrited Customer,45,0,4,0,2,4,0,41,6,3,2,3785.0,2517,1268.0,0.574,2401,54,0.742,0.665,1,customer_822170733@example.com
708224133,Existing Customer,61,1,0,5,2,1,0,49,1,2,3,2228.0,1480,748.0,0.533,4431,71,0.651,0.664,0,customer_708224133@example.com
719299533,Attrited Customer,55,0,1,6,3,4,0,36,2,3,2,3626.0,795,2831.0,0.896,2954,42,0.556,0.219,1,customer_719299533@example.com
780633483,Existing Customer,58,0,0,2,1,1,0,47,2,2,1,2194.0,1302,892.0,0.814,4962,81,0.841,0.593,0,customer_780633483@example.com
771356508,Existing Customer,41,0,5,2,1,4,0,28,2,3,1,2665.0,1936,729.0,0.757,4500,71,0.972,0.726,0,customer_771356508@example.com
823629333,Existing Customer,42,1,4,5,1,1,0,38,1,4,1,2444.0,0,2444.0,0.788,4220,50,1.174,0.0,0,customer_823629333@example.com
712961658,Existing Customer,45,0,4,5,1,4,0,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671,0,customer_712961658@example.com
710464683,Existing Customer,45,0,3,4,1,4,0,32,2,3,2,2726.0,2127,599.0,0.814,5578,89,0.854,0.78,0,customer_710464683@example.com
716688183,Attrited Customer,51,0,1,3,1,4,0,43,4,3,3,1665.0,1521,144.0,0.874,2878,45,0.452,0.914,1,customer_716688183@example.com
789082758,Existing Customer,40,0,2,3,1,4,0,28,1,3,3,2734.0,1661,1073.0,0.726,4981,90,0.698,0.608,0,customer_789082758@example.com
709140858,Existing Customer,57,0,2,0,2,4,0,47,1,3,1,1727.0,996,731.0,0.767,5112,82,0.673,0.577,0,customer_709140858@example.com
822127008,Existing Customer,50,0,1,4,1,5,0,46,2,2,1,19349.0,615,18734.0,0.708,4351,79,0.717,0.032,0,customer_822127008@example.com
720496158,Existing Customer,53,1,0,6,2,2,0,42,1,2,0,13409.0,1168,12241.0,0.625,4031,82,0.745,0.087,0,customer_720496158@example.com
